O,D,Bike_time,Bike_dist
87,84,1721.1,8.6
87,85,333.59,1.64
87,86,569.84,2.6
87,87,0,0
87,88,4430.94,22.11
87,89,3840.13,19.1
87,90,3103.44,15.48
87,91,3056.92,14.62
87,92,709.77,3.55
87,93,1026.07,5.13
87,94,1556.32,7.77
87,95,1207.6,6.04
87,96,1145.43,5.73
87,97,3367.44,16.68
87,98,3691.55,18.3
87,99,956.16,4.78
87,100,413.46,2.07
87,101,3940.74,19.53
87,102,5180.14,25.2
87,103,2375.16,11.61
87,104,2213.78,10.84
87,105,3089.74,15.24
87,106,3312.65,16.07
87,107,4439.45,20.27
87,108,1637.1,8.19
87,109,1346.84,6.73
87,110,2089.02,10.28
87,111,1482.92,7.41
87,112,2679.3,13.37
87,113,3786.12,17.74
87,114,1914.06,9.57
88,1,3367.88,16.84
88,2,5557.48,27.74
88,3,4254.41,21.25
88,4,3777.74,18.89
88,5,3931.18,19.47
88,6,5646.54,28.03
88,7,4278.87,21.36
88,8,4396.27,21.92
88,9,2892.1,14.46
88,10,3949.35,19.68
88,11,3556.38,16.94
88,12,3394.25,16.88
88,13,2769.58,13.76
88,14,1789.45,8.81
88,15,3005.8,14.92
88,16,1981.14,9.6
88,17,1918.75,9.56
88,18,2374.28,11.87
88,19,3745.77,18.41
88,20,3635.79,17.79
88,21,5968.32,29.77
88,22,5367.49,26.79
88,23,3432.09,17.12
88,24,3908.95,18.97
88,25,3788.8,18.57
88,26,4903.73,24.48
88,27,4232.76,20.78
88,28,4374.57,21.83
88,29,5183.22,25.74
88,30,4244.09,21.18
88,31,4598.32,22.83
88,32,5658.73,28.15
88,33,1373.24,6.87
88,34,1953.92,9.28
88,35,1293.21,6.43
88,36,3837.34,18.89
88,37,3641.95,18.01
88,38,3420.13,17.06
88,39,6843.78,34.14
88,40,7892.07,38.7
88,41,2569.48,12.73
88,42,2561.89,12.77
88,43,4826.12,24.07
88,44,1719.47,8.45
88,45,5061.86,25.27
88,46,6586.83,32.87
88,47,7401.14,36.85
88,48,6124.38,30.57
88,49,6115.83,30.53
88,50,6671.59,32.83
88,51,6636.79,33
88,52,5925.26,29.54
88,53,1190.38,5.56
88,54,745.93,3.61
88,55,932.11,4.62
88,56,2907.36,14.33
88,57,4114.38,20.53
88,58,5775.14,28.84
88,59,6011.79,30.01
88,60,1954.45,9.77
88,61,5146.76,25.69
88,62,766.34,3.79
88,63,624.71,2.89
88,64,7329.7,36.5
88,65,7495.37,37.1
88,66,4557.27,22.33
88,67,5133.79,25.55
88,68,5469.36,27.17
88,69,4271.83,21.26
88,70,5010.81,24.54
88,71,1277.72,6.26
88,72,6552.25,32.54
88,73,5191.59,25.92
88,74,6259.27,31.26
88,75,7207.42,35.66
88,76,6878.2,34.35
88,77,7261.01,36.1
88,78,823.82,3.94
88,79,2369.94,11.68
88,80,3202.11,15.93
88,81,3688.05,18.39
88,82,2360.83,11.76
88,83,2768.51,13.8
88,84,2898.83,14.49
88,85,4741.7,23.64
88,86,4238.59,20.98
88,87,4499.14,22.46
88,88,0,0
88,89,2122.66,10.5
88,90,3117.13,15.59
88,91,4048.49,19.71
88,92,4898.96,24.46
88,93,4825.42,23.96
88,94,5322.2,26.44
88,95,4730.38,23.62
88,96,5430.48,27.1
88,97,5857.22,29.24
88,98,6181.34,30.86
88,99,5337.27,26.65
88,100,4717.8,23.54
88,101,6424.65,32.06
88,102,957.08,4.17
88,103,4562.46,22.68
88,104,4056.29,20.19
88,105,4996.03,24.85
88,106,4526.99,22.16
88,107,5840.87,27.39
88,108,5941.44,29.66
88,109,5194.63,25.81
88,110,6145.22,30.52
88,111,5574.64,27.84
88,112,6204,30.96
88,113,8167.23,39.61
88,114,5794.92,28.93
89,1,2660.9,13.23
89,2,3650.52,18.15
89,3,3134.9,15.51
89,4,3070.75,15.28
89,5,3324.57,16.41
89,6,3807.91,18.72
89,7,3602.8,17.8
89,8,2442.07,12.06
89,9,1784.44,8.86
89,10,2115.36,10.47
89,11,2389.07,10.99
89,12,2225.03,10.92
89,13,2593.41,12.85
89,14,668.24,2.96
89,15,1202.92,5.89
89,16,1972.43,9.45
89,17,1954.75,9.66
89,18,1656.25,8.21
89,19,3671.53,18
89,20,2572.39,12.57
89,21,4061.36,20.17
89,22,3460.52,17.2
89,23,2825.49,14.06
89,24,2723.55,13.29
89,25,3193.41,15.51
89,26,4297.12,21.42
89,27,3169.85,15.7
89,28,3608.38,17.97
89,29,3611.37,17.86
89,30,3637.49,18.12
89,31,3891.33,19.22
89,32,4086.88,20.27
89,33,1271.44,6.28
89,34,825.73,3.63
89,35,1059.01,4.87
89,36,2367.01,11.58
89,37,2472.73,12.06
89,38,1848.28,9.18
89,39,5271.93,26.26
89,40,7114.27,34.71
89,41,747.6,3.55
89,42,759.01,3.73
89,43,2871.92,14.21
89,44,3486.47,15.88
89,45,3392.82,16.8
89,46,5014.98,24.99
89,47,5829.29,28.97
89,48,5468.49,27.05
89,49,5509.22,27.46
89,50,6053.99,29.5
89,51,5858.99,29
89,52,4353.41,21.66
89,53,3259.9,15.05
89,54,1518.89,7.05
89,55,1318.8,6.07
89,56,1548.76,7.44
89,57,2160.18,10.67
89,58,5168.53,25.77
89,59,5405.18,26.95
89,60,1604.44,7.94
89,61,3239.79,16.09
89,62,1824.11,8.7
89,63,2055.61,9.83
89,64,6723.1,33.44
89,65,6717.56,33.11
89,66,3494.35,17.26
89,67,3561.94,17.67
89,68,3897.51,19.29
89,69,3084.38,15.23
89,70,3438.96,16.67
89,71,1885.35,9.34
89,72,4980.4,24.66
89,73,4589.06,22.88
89,74,4687.43,23.38
89,75,6429.61,31.67
89,76,6271.59,31.28
89,77,6654.41,33.03
89,78,2162.57,10.21
89,79,2348.14,11.54
89,80,1399.23,6.89
89,81,1885.17,9.35
89,82,1156.4,5.72
89,83,2400.1,11.29
89,84,2191.85,10.89
89,85,4135.1,20.58
89,86,3631.99,17.91
89,87,3892.53,19.39
89,88,2201.37,10.54
89,89,0,0
89,90,1286.13,6.37
89,91,2094.29,9.84
89,92,4296.43,21.41
89,93,4312.66,21.35
89,94,3962.85,19.75
89,95,3941.76,19.49
89,96,4823.87,24.04
89,97,3950.26,19.64
89,98,4274.37,21.27
89,99,4730.66,23.58
89,100,4111.19,20.47
89,101,4517.68,22.46
89,102,3127.31,14.55
89,103,2990.61,14.8
89,104,2484.45,12.31
89,105,3041.83,14.99
89,106,2572.79,12.29
89,107,3886.68,17.53
89,108,5294.52,26.28
89,109,4566.71,22.7
89,110,5178.7,25.43
89,111,5077.33,25.26
89,112,4632.15,23.08
89,113,7560.62,36.54
89,114,4223.08,21.06
90,1,1749.96,8.71
90,2,2552.66,12.73
90,3,2031.54,10.05
90,4,2339.5,11.7
90,5,2729.01,13.5
90,6,2710.06,13.31
90,7,2499.44,12.34
90,8,1344.21,6.64
90,9,1032.11,4.83
90,10,1017.51,5.06
90,11,1447.65,6.54
90,12,1230.24,6.15
90,13,2046.94,10.16
90,14,1776.73,8.66
90,15,988.51,4.92
90,16,2005.82,9.7
90,17,1644.01,8.15
90,18,1109.77,5.51
90,19,3125.06,15.31
90,20,1604.91,7.93
90,21,2963.5,14.76
90,22,2362.67,11.78
90,23,2158.95,10.78
90,24,1620.19,7.84
90,25,2646.94,12.81
90,26,3617.77,18.07
90,27,2066.49,10.25
90,28,2620.03,13.01
90,29,2508.01,12.4
90,30,2958.14,14.77
90,31,3008.62,14.89
90,32,2983.52,14.82
90,33,1756.27,8.76
90,34,1245.36,6.23
90,35,1825.35,9.13
90,36,1263.65,6.13
90,37,1505.26,7.42
90,38,586.65,2.93
90,39,4168.57,20.81
90,40,6010.9,29.25
90,41,1664.91,8.29
90,42,496.48,2.33
90,43,1774.07,8.79
90,44,4470.83,20.93
90,45,2294.96,11.38
90,46,3911.62,19.53
90,47,4725.93,23.51
90,48,4365.13,21.59
90,49,4829.88,24.12
90,50,4950.63,24.04
90,51,4755.63,23.55
90,52,3250.05,16.21
90,53,3961.21,19.41
90,54,2313.95,11.45
90,55,2057.86,10.29
90,56,494.23,2.41
90,57,1062.33,5.25
90,58,4489.18,22.42
90,59,4481.82,22.27
90,60,1300.82,6.5
90,61,2141.94,10.68
90,62,2675.17,13.38
90,63,3057.73,15.25
90,64,5939.92,29.28
90,65,5614.2,27.65
90,66,2390.99,11.8
90,67,2458.58,12.21
90,68,2870.48,14.28
90,69,1981.01,9.77
90,70,2335.6,11.21
90,71,2376.89,11.82
90,72,3877.04,19.21
90,73,3703.04,18.36
90,74,3584.06,17.92
90,75,5326.25,26.21
90,76,5592.25,27.94
90,77,5975.06,29.69
90,78,3013.62,14.89
90,79,2037.4,10.03
90,80,759.37,3.77
90,81,1168.33,5.83
90,82,829.13,4.15
90,83,1853.62,8.6
90,84,1645.38,8.19
90,85,3455.75,17.23
90,86,2952.64,14.57
90,87,3213.18,16.04
90,88,3127.1,15.6
90,89,1173.04,5.79
90,90,0,0
90,91,996.43,4.43
90,92,3449.43,17.09
90,93,3209.3,15.89
90,94,2859.49,14.3
90,95,2838.4,14.04
90,96,4118.28,20.44
90,97,2852.4,14.23
90,98,3176.52,15.85
90,99,4051.31,20.24
90,100,3173.45,15.78
90,101,3419.83,17.05
90,102,4084.52,19.81
90,103,1865.85,9.3
90,104,1381.09,6.86
90,105,1943.98,9.57
90,106,1474.94,6.88
90,107,2788.82,12.11
90,108,4191.15,20.82
90,109,3463.34,17.24
90,110,4075.34,19.98
90,111,3973.97,19.81
90,112,3528.79,17.63
90,113,6514.34,31.33
90,114,3119.72,15.6
91,1,1744.77,8.21
91,2,2483.58,11.94
91,3,2011.94,9.47
91,4,2319.9,11.12
91,5,2709.41,12.92
91,6,2640.98,12.51
91,7,2479.84,11.76
91,8,1191.77,5.48
91,9,1469.46,6.86
91,10,948.43,4.26
91,11,1442.46,6.04
91,12,1225.05,5.64
91,13,2786.6,13.37
91,14,2204.03,10.32
91,15,1219.76,5.59
91,16,2785.61,13.08
91,17,2423.79,11.53
91,18,1849.43,8.73
91,19,3864.71,18.53
91,20,1599.72,7.42
91,21,2894.43,13.97
91,22,2293.59,10.99
91,23,2153.76,10.27
91,24,1600.59,7.26
91,25,2593.81,12.47
91,26,3598.17,17.49
91,27,2046.89,9.67
91,28,2600.42,12.43
91,29,2510.94,11.94
91,30,2938.54,14.19
91,31,2989.02,14.31
91,32,3024.85,14.65
91,33,2195.81,10.48
91,34,1750.1,7.83
91,35,2264.89,10.85
91,36,1266.59,5.66
91,37,1500.06,6.92
91,38,605.48,2.55
91,39,4171.5,20.34
91,40,6013.84,28.79
91,41,1896.16,8.97
91,42,997.2,4.51
91,43,1621.63,7.63
91,44,4898.13,22.59
91,45,2225.88,10.59
91,46,3914.55,19.07
91,47,4728.87,23.05
91,48,4368.06,21.13
91,49,4810.27,23.54
91,50,4953.56,23.58
91,51,4758.56,23.08
91,52,3252.98,15.74
91,53,4209.65,20.13
91,54,2753.48,13.17
91,55,2497.39,12.01
91,56,1094.97,4.94
91,57,863.99,3.71
91,58,4469.58,21.85
91,59,4484.75,21.81
91,60,2088.19,9.94
91,61,2072.86,9.89
91,62,3069.05,14.84
91,63,3451.61,16.72
91,64,6024.15,29.51
91,65,5617.13,27.19
91,66,2371.39,11.22
91,67,2461.51,11.75
91,68,2801.4,13.49
91,69,1983.95,9.31
91,70,2338.53,10.74
91,71,2809.73,13.55
91,72,3879.98,18.74
91,73,3683.44,17.78
91,74,3587,17.46
91,75,5329.18,25.75
91,76,5572.65,27.36
91,77,5955.46,29.11
91,78,3407.5,16.36
91,79,2817.19,13.41
91,80,939.38,4.19
91,81,1061.82,4.82
91,82,1631.82,7.66
91,83,2593.28,11.82
91,84,1818.14,8.61
91,85,3436.15,16.65
91,86,2933.04,13.99
91,87,3193.58,15.47
91,88,3420.34,16.58
91,89,1630.8,7.54
91,90,846.05,3.73
91,91,0,0
91,92,3429.82,16.51
91,93,3189.7,15.31
91,94,2862.42,13.83
91,95,2818.8,13.46
91,96,4098.68,19.86
91,97,2783.32,13.43
91,98,3107.44,15.06
91,99,4031.71,19.66
91,100,3153.85,15.2
91,101,3350.75,16.26
91,102,4332.96,20.53
91,103,1796.77,8.5
91,104,1384.02,6.39
91,105,1874.9,8.78
91,106,1405.86,6.09
91,107,2636.38,10.95
91,108,4194.09,20.36
91,109,3466.28,16.77
91,110,4078.28,19.51
91,111,3976.91,19.34
91,112,3531.73,17.16
91,113,6517.27,30.86
91,114,3122.65,15.13
92,1,1576.89,7.88
92,2,2749,13.67
92,3,1570.42,7.6
92,4,1222.8,6.11
92,5,1242.22,6.08
92,6,2527.3,12.46
92,7,1054.5,5.27
92,8,2899.85,14.44
92,9,2410.52,12.04
92,10,2608.53,13
92,11,2564.82,12.21
92,12,2419.77,11.82
92,13,2492.95,12.41
92,14,4843.95,23.97
92,15,4263.17,21.09
92,16,3533.07,17.39
92,17,3276.1,16.37
92,18,2716.5,13.56
92,19,3582.12,17.78
92,20,2071.61,10.36
92,21,3199.07,15.89
92,22,2823.68,14.04
92,23,1640.96,8.19
92,24,1837.36,9.19
92,25,2123.8,10.61
92,26,243.65,1.22
92,27,1641.64,8.14
92,28,806.11,4.03
92,29,1548.43,7.57
92,30,743.35,3.69
92,31,438.1,2.19
92,32,2061.64,10.24
92,33,3780.22,18.87
92,34,3761.63,18.63
92,35,4341.44,21.51
92,36,2218.81,11.04
92,37,1993.77,9.89
92,38,2817.04,13.9
92,39,1851.27,9.13
92,40,3056.53,14.57
92,41,4887.47,24.41
92,42,3705.51,18.18
92,43,3727.47,18.58
92,44,6513,32.34
92,45,2346.9,11.68
92,46,1751.89,8.64
92,47,2408.63,11.84
92,48,1288.84,6.44
92,49,1470.67,7.34
92,50,1836.05,8.7
92,51,1801.26,8.87
92,52,1685.44,8.32
92,53,5835.51,28.77
92,54,4864.96,24.25
92,55,4428.61,22.11
92,56,2967.18,14.8
92,57,3220.24,15.89
92,58,1113.71,5.57
92,59,1176.25,5.88
92,60,3036.44,15.15
92,61,2766.72,13.27
92,62,4354.65,21.76
92,63,4439.9,22.1
92,64,2682.81,13.23
92,65,2659.83,12.98
92,66,1205.55,6.03
92,67,2116.19,10.5
92,68,2115.79,10.43
92,69,1856.41,9.17
92,70,1697.73,7.82
92,71,3846.83,19.18
92,72,2118.48,10.28
92,73,437.93,2.19
92,74,1529.92,7.47
92,75,2371.88,11.54
92,76,2231.3,11.08
92,77,2614.12,12.83
92,78,4253.87,21.02
92,79,3246.93,16.14
92,80,3936.52,19.48
92,81,4058.96,20.1
92,82,3302.25,16.38
92,83,2446.35,12.22
92,84,2291.58,11.45
92,85,724.15,3.59
92,86,1243.41,5.89
92,87,738.24,3.69
92,88,5001.41,24.96
92,89,4240.26,21.1
92,90,3380.4,16.72
92,91,3333.89,15.85
92,92,0,0
92,93,412.44,2.06
92,94,1059.89,5.27
92,95,775.8,3.88
92,96,742.51,3.71
92,97,2837.81,14.11
92,98,2960.46,14.68
92,99,678,3.39
92,100,372.39,1.86
92,101,3448.14,17.14
92,102,5750.61,28.06
92,103,2237.11,11.01
92,104,2233.66,11.05
92,105,2934.99,14.06
92,106,3589.61,17.3
92,107,4284.71,19.09
92,108,1105.9,5.53
92,109,703.39,3.52
92,110,1391.56,6.79
92,111,820.98,4.11
92,112,2182.87,10.87
92,113,3520.33,16.34
92,114,1299.32,6.5
93,1,1675.54,8.32
93,2,2360.66,11.75
93,3,1462.96,7
93,4,1284.39,6.42
93,5,1378.17,6.77
93,6,2138.97,10.55
93,7,947.04,4.68
93,8,2596.64,12.9
93,9,2309.69,11.44
93,10,2458.29,11.8
93,11,2457.36,11.61
93,12,2318.94,11.22
93,13,2569.02,12.8
93,14,4743.12,23.38
93,15,4181.25,20.76
93,16,3609.14,17.78
93,17,3352.17,16.76
93,18,2615.67,12.96
93,19,3658.19,18.17
93,20,1964.15,9.76
93,21,2810.74,13.98
93,22,2435.35,12.13
93,23,1717.03,8.59
93,24,1729.9,8.59
93,25,2199.88,11
93,26,627.9,3.14
93,27,1423.38,6.85
93,28,799.57,4
93,29,1160.09,5.66
93,30,1012.6,5.06
93,31,390.22,1.95
93,32,1673.31,8.33
93,33,3679.39,18.28
93,34,3660.8,18.04
93,35,4240.61,20.92
93,36,2111.36,10.45
93,37,1886.31,9.29
93,38,2735.12,13.57
93,39,1772.01,8.74
93,40,3138.77,14.99
93,41,4786.64,23.82
93,42,3623.59,17.85
93,43,3424.26,17.04
93,44,6501.94,32.24
93,45,1958.56,9.77
93,46,1592.75,7.96
93,47,2329.37,11.44
93,48,1489.23,7.45
93,49,1685.6,8.41
93,50,2073.19,9.89
93,51,1883.49,9.28
93,52,1429.39,7.04
93,53,5616.23,27.57
93,54,4764.13,23.66
93,55,4327.78,21.52
93,56,2859.72,14.2
93,57,2677.89,13.28
93,58,1328.65,6.64
93,59,1258.49,6.29
93,60,2935.61,14.56
93,61,2518.87,12.59
93,62,4201.6,20.87
93,63,4515.97,22.49
93,64,2897.74,14.31
93,65,2742.07,13.39
93,66,968.18,4.79
93,67,1727.85,8.59
93,68,1727.45,8.52
93,69,1553.19,7.63
93,70,1447.68,6.77
93,71,3922.91,19.57
93,72,1864.69,9.18
93,73,523.13,2.62
93,74,1276.13,6.38
93,75,2454.12,11.95
93,76,2446.24,12.15
93,77,2829.05,13.9
93,78,4329.94,21.41
93,79,3323,16.53
93,80,3854.6,19.14
93,81,3977.04,19.77
93,82,3201.42,15.79
93,83,2522.42,12.61
93,84,2200.81,10.9
93,85,999.6,4.97
93,86,1412.98,6.75
93,87,1013.69,5.07
93,88,4782.13,23.75
93,89,4139.43,20.5
93,90,3298.48,16.39
93,91,3251.97,15.52
93,92,404.72,2.02
93,93,0,0
93,94,671.55,3.36
93,95,538.43,2.65
93,96,957.44,4.79
93,97,2449.48,12.2
93,98,2572.12,12.77
93,99,950.23,4.75
93,100,647.84,3.24
93,101,3059.81,15.23
93,102,5739.55,27.96
93,103,2021.93,9.99
93,104,1930.44,9.51
93,105,2687.15,13.39
93,106,3507.69,16.97
93,107,4036.86,18.42
93,108,1188.14,5.94
93,109,421,2.11
93,110,1312.3,6.39
93,111,746.21,3.73
93,112,1794.54,8.95
93,113,3642.21,17.06
93,114,988.22,4.94
94,1,1998.98,9.93
94,2,1702.74,8.46
94,3,1492.92,7.35
94,4,1784.11,8.89
94,5,1974.3,9.68
94,6,1481.05,7.26
94,7,1085.55,5.42
94,8,2570.22,12.81
94,9,2479.45,12.33
94,10,2109.5,10.09
94,11,2352.69,11.11
94,12,1793.03,8.93
94,13,3068.74,15.26
94,14,4612.03,22.79
94,15,3889.44,19.37
94,16,3876.21,19.02
94,17,3514.4,17.47
94,18,2933.95,14.59
94,19,4157.92,20.63
94,20,1859.47,9.26
94,21,2152.82,10.69
94,22,1777.43,8.84
94,23,2216.75,11.05
94,24,1625.23,8.09
94,25,2699.6,13.46
94,26,1267.21,6.31
94,27,1226.78,6.09
94,28,1329.13,6.56
94,29,502.17,2.37
94,30,1545.13,7.7
94,31,913.09,4.56
94,32,1097.34,5.49
94,33,3997.67,19.91
94,34,3705.55,18.5
94,35,4356.73,21.76
94,36,1740.92,8.64
94,37,1781.64,8.78
94,38,2326.88,11.61
94,39,1681.38,8.26
94,40,3243.14,15.31
94,41,4565.83,22.75
94,42,3331.77,16.46
94,43,3168.4,15.8
94,44,6820.22,33.87
94,45,1300.64,6.48
94,46,1463.73,7.28
94,47,2238.74,10.96
94,48,1597.36,7.65
94,49,2186.08,10.81
94,50,2182.86,10.1
94,51,1987.86,9.6
94,52,1039.89,5.05
94,53,5934.51,29.2
94,54,4845.33,24.08
94,55,4646.06,23.15
94,56,2755.05,13.7
94,57,2408.99,11.99
94,58,1852.39,9.2
94,59,1453.62,7.11
94,60,3253.89,16.19
94,61,1860.96,9.31
94,62,4519.88,22.5
94,63,4902.45,24.37
94,64,3172.15,15.34
94,65,2846.43,13.71
94,66,778.68,3.83
94,67,1069.94,5.3
94,68,1083.55,5.32
94,69,1151.86,5.71
94,70,870.57,3.88
94,71,4247.28,21.14
94,72,1666.88,8.05
94,73,1068.73,5.28
94,74,1147.11,5.7
94,75,2558.48,12.27
94,76,2946.71,14.55
94,77,3329.53,16.3
94,78,4829.66,23.87
94,79,3822.72,18.99
94,80,3562.78,17.76
94,81,3685.22,18.39
94,82,3289.32,16.42
94,83,2793.86,13.9
94,84,2519.09,12.53
94,85,1532.13,7.61
94,86,1945.51,9.39
94,87,1546.22,7.71
94,88,5100.41,25.38
94,89,4008.33,19.92
94,90,3067.67,15.29
94,91,3003.39,14.35
94,92,1044.03,5.2
94,93,640.05,3.2
94,94,0,0
94,95,507.05,2.49
94,96,1578.52,7.89
94,97,1791.56,8.91
94,98,1914.21,9.48
94,99,1571.32,7.86
94,100,1180.37,5.88
94,101,2401.89,11.94
94,102,6057.83,29.59
94,103,1364.02,6.7
94,104,1626.82,8.13
94,105,2029.23,10.1
94,106,3259.12,15.8
94,107,3378.95,15.13
94,108,1162.95,5.66
94,109,720.44,3.6
94,110,1221.67,5.91
94,111,945.77,4.65
94,112,1325.92,6.53
94,113,3746.57,17.38
94,114,779.21,3.79
95,1,1571.02,7.8
95,2,2106.02,10.48
95,3,1028.18,5.04
95,4,1356.14,6.75
95,5,1546.33,7.55
95,6,1884.33,9.27
95,7,620.82,3.1
95,8,2124.78,10.62
95,9,2097.35,10.4
95,10,1986.44,9.52
95,11,1970.59,9.19
95,12,1898.3,9.4
95,13,2640.77,13.13
95,14,4391.54,21.48
95,15,3668.95,18.07
95,16,3448.25,16.88
95,17,3086.43,15.34
95,18,2505.98,12.46
95,19,3729.95,18.5
95,20,1477.38,7.34
95,21,2556.1,12.7
95,22,1862.58,9.31
95,23,1788.79,8.92
95,24,1243.13,6.16
95,25,2271.63,11.33
95,26,1025.69,5.13
95,27,844.68,4.17
95,28,901.16,4.42
95,29,905.45,4.39
95,30,1212.27,6.06
95,31,526.92,2.63
95,32,1500.62,7.5
95,33,3569.71,17.77
95,34,3512.47,17.35
95,35,4092.28,20.24
95,36,1624.59,8.02
95,37,1399.54,6.86
95,38,2222.81,10.88
95,39,2058.74,10.17
95,40,3645.03,17.52
95,41,4345.34,21.44
95,42,3111.28,15.15
95,43,2952.4,14.76
95,44,6392.25,31.74
95,45,1558.97,7.8
95,46,1873.65,9.36
95,47,2616.1,12.88
95,48,1995.49,9.98
95,49,2192.36,10.95
95,50,2557.75,12.31
95,51,2389.75,11.81
95,52,1479.68,7.25
95,53,5506.54,27.06
95,54,4654.45,23.16
95,55,4218.09,21.02
95,56,2372.95,11.78
95,57,2206.03,11
95,58,1835.41,9.18
95,59,1764.75,8.82
95,60,2825.92,14.06
95,61,2031.24,10.1
95,62,4091.92,20.37
95,63,4474.48,22.24
95,64,3404.5,16.84
95,65,3248.33,15.92
95,66,450.6,2.25
95,67,1473.22,7.32
95,68,1486.83,7.33
95,69,1081.34,5.35
95,70,954.81,4.07
95,71,3819.31,19
95,72,2106.67,10.25
95,73,1029.39,5.15
95,74,1557.03,7.78
95,75,2960.38,14.48
95,76,2953,14.69
95,77,3335.81,16.44
95,78,4401.69,21.74
95,79,3394.76,16.86
95,80,3342.29,16.45
95,81,3464.73,17.08
95,82,3017.07,14.93
95,83,2365.89,11.77
95,84,2091.12,10.4
95,85,1199.28,5.97
95,86,1563.71,7.51
95,87,1213.36,6.07
95,88,4672.44,23.25
95,89,3787.84,18.61
95,90,2786.17,13.7
95,91,2739.66,12.83
95,92,802.51,4.01
95,93,521.43,2.61
95,94,508.02,2.54
95,95,0,0
95,96,1464.2,7.32
95,97,2194.84,10.92
95,98,2317.49,11.49
95,99,1457,7.29
95,100,847.51,4.24
95,101,2805.17,13.96
95,102,5629.86,27.46
95,103,1484.94,7.25
95,104,1458.59,7.23
95,105,2199.51,10.89
95,106,2995.38,14.28
95,107,3549.23,15.92
95,108,1540.31,7.58
95,109,797.21,3.99
95,110,1599.03,7.83
95,111,1230.33,6.12
95,112,1765.71,8.73
95,113,4242.03,19.94
95,114,1087.02,5.42
96,1,2073.06,10.35
96,2,3014.47,15.02
96,3,2107.59,10.28
96,4,1652.13,8.25
96,5,1467.73,7.2
96,6,2792.78,13.82
96,7,1591.67,7.96
96,8,3881.95,19.37
96,9,2894.08,14.46
96,10,3439.11,17.14
96,11,2960.46,14.15
96,12,2919.89,14.3
96,13,2718.46,13.54
96,14,5239.81,25.96
96,15,4782.2,23.84
96,16,3758.58,18.52
96,17,3501.61,17.5
96,18,3112.35,15.54
96,19,3807.64,18.9
96,20,2401.28,12
96,21,3464.55,17.25
96,22,3089.16,15.4
96,23,1866.47,9.32
96,24,2374.53,11.87
96,25,2349.32,11.74
96,26,424.64,2.12
96,27,2178.82,10.82
96,28,1326.01,6.63
96,29,1813.9,8.93
96,30,1069.01,5.33
96,31,975.27,4.88
96,32,2327.12,11.6
96,33,4176.08,20.86
96,34,4157.48,20.61
96,35,4737.3,23.5
96,36,2755.99,13.73
96,37,2447.41,12.08
96,38,3336.06,16.65
96,39,1855.78,9.1
96,40,2652.26,12.73
96,41,5283.32,26.4
96,42,4202.44,20.99
96,43,4480.13,22.36
96,44,6738.52,33.47
96,45,2612.37,13.04
96,46,1756.4,8.61
96,47,2127.36,10.48
96,48,792.4,3.96
96,49,880.18,4.39
96,50,1339.61,6.22
96,51,1254.46,6.27
96,52,1840.97,9.05
96,53,6061.02,29.9
96,54,5260.82,26.24
96,55,4824.46,24.1
96,56,3268.29,16.33
96,57,3739.27,18.64
96,58,523.23,2.62
96,59,811.86,4.06
96,60,3432.29,17.14
96,61,3172.69,15.86
96,62,4580.17,22.89
96,63,4665.41,23.23
96,64,2092.32,10.28
96,65,2281.57,11.22
96,66,1742.72,8.71
96,67,2381.67,11.86
96,68,2421.52,11.93
96,69,2393.58,11.85
96,70,2101.49,10.04
96,71,4072.35,20.31
96,72,2122.98,10.25
96,73,435.68,2.18
96,74,1534.43,7.44
96,75,1825.09,8.94
96,76,1640.82,8.13
96,77,2023.63,9.88
96,78,4479.38,22.15
96,79,3472.44,17.26
96,80,4455.54,22.22
96,81,4577.98,22.85
96,82,3698.1,18.37
96,83,2671.86,13.35
96,84,2517.09,12.58
96,85,949.73,4.72
96,86,1468.93,7.02
96,87,963.75,4.82
96,88,5226.92,26.09
96,89,4636.12,23.08
96,90,3899.42,19.46
96,91,3852.91,18.6
96,92,563.07,2.82
96,93,828.46,4.09
96,94,1325.37,6.63
96,95,1312.98,6.57
96,96,0,0
96,97,3103.29,15.47
96,98,3225.93,16.04
96,99,431.38,2.16
96,100,751.55,3.76
96,101,3713.62,18.5
96,102,5976.12,29.18
96,103,2675.74,13.26
96,104,2938.55,14.69
96,105,3340.96,16.66
96,106,4108.64,20.05
96,107,4690.68,21.69
96,108,741.51,3.71
96,109,843.29,4.22
96,110,1193.43,5.8
96,111,675.61,3.38
96,112,2361.2,11.52
96,113,2929.84,13.38
96,114,1454.85,7.22
97,1,3309.66,16.41
97,2,528.99,2.61
97,3,2917.66,14.42
97,4,3426.16,16.99
97,5,3718.68,18.29
97,6,541.12,2.61
97,7,2650.11,13.1
97,8,1963.37,9.78
97,9,3644.6,18.08
97,10,2138.08,10.62
97,11,3549.94,16.99
97,12,2856.84,14.04
97,13,4227.68,20.95
97,14,4461.7,22
97,15,3739.11,18.59
97,16,4879.81,23.98
97,17,4518,22.44
97,18,3982.16,19.81
97,19,5316.86,26.32
97,20,3056.73,15.14
97,21,533.38,2.64
97,22,744.46,3.69
97,23,3546.68,17.59
97,24,2822.48,13.97
97,25,3986.74,19.79
97,26,3105.47,15.49
97,27,2424.03,11.98
97,28,3073.5,15.16
97,29,1428.02,6.98
97,30,3412.83,16.86
97,31,2751.35,13.73
97,32,1041.73,5.19
97,33,4441.24,22.1
