O,D,Car_time,Car_dist
92,29,797.51,8
92,30,384.52,3.66
92,31,330.39,2.24
92,32,761.32,9.65
92,33,1630.01,18.49
92,34,1580.69,18.8
92,35,1969.9,22.33
92,36,1100.14,12.27
92,37,1027.93,11.09
92,38,1330.3,15.8
92,39,1044.8,12.01
92,40,1088.45,14.34
92,41,1840.53,24.23
92,42,1514.69,18.05
92,43,1642.3,17.88
92,44,2461.44,29.95
92,45,1185.75,13.58
92,46,1051.21,11.15
92,47,918.47,12.32
92,48,636.93,6.72
92,49,821.17,7.91
92,50,1144.32,9.72
92,51,816.74,8.79
92,52,985.14,10.79
92,53,2104.2,26.48
92,54,1777.76,23.23
92,55,1754.49,21.16
92,56,1352.32,15.04
92,57,1433.55,15.12
92,58,554.94,5.65
92,59,613.29,5.45
92,60,1434.71,15.54
92,61,1289.65,16.8
92,62,1701.69,20.93
92,63,1915.14,22.94
92,64,982.1,14.47
92,65,873.97,12.55
92,66,780.08,6.42
92,67,1080.86,11.37
92,68,866.46,11.04
92,69,994.03,10.98
92,70,1006.51,10.5
92,71,1626.55,19.44
92,72,1056.44,12.12
92,73,302.12,2.82
92,74,811.95,8.98
92,75,857.31,11.49
92,76,1037.2,11.08
92,77,1231.96,12.71
92,78,1892.27,22.74
92,79,1568.19,15.18
92,80,1662.23,20.47
92,81,1805.2,21.4
92,82,1446.87,16.77
92,83,1179.86,12.27
92,84,1051.94,12.06
92,85,335.79,3.74
92,86,523.83,5.59
92,87,341.98,3.72
92,88,1836.28,23.23
92,89,1820.16,21.49
92,90,1545.04,16.83
92,91,1451.72,16.84
92,92,0,0
92,93,335.33,2.06
92,94,620.84,5.55
92,95,598.83,3.8
92,96,334.18,3.68
92,97,1014.23,13.92
92,98,996.99,13.66
92,99,523.17,4.16
92,100,155.73,1.84
92,101,1266.39,16.87
92,102,2243.43,27.71
92,103,1274.59,12.89
92,104,1243.18,12.38
92,105,1426.32,17.68
92,106,1522.33,18.32
92,107,1577.48,16.24
92,108,510.37,5.01
92,109,473.27,3.37
92,110,706.62,6.7
92,111,512.93,4.72
92,112,891.62,10.98
92,113,1359.07,16.9
92,114,706.11,6.09
93,1,817.31,8.21
93,2,881.84,12.17
93,3,835,7.73
93,4,724.15,6.82
93,5,822.88,7.45
93,6,812.21,10.96
93,7,585.68,5.9
93,8,1365.42,13.72
93,9,1102.32,11.39
93,10,1306.79,12.84
93,11,1072.51,11.36
93,12,1117.57,11.29
93,13,1264.07,13.35
93,14,1977.12,24.38
93,15,1619.92,22.23
93,16,1563.81,17.8
93,17,1409.22,16.13
93,18,1264.13,14.08
93,19,1994.19,18.82
93,20,1027.58,9.78
93,21,1002.11,14.35
93,22,890.94,12.55
93,23,939.22,9.33
93,24,926.66,9.15
93,25,1235.54,11.5
93,26,497.9,3.28
93,27,695.45,6.69
93,28,537.46,4.3
93,29,586.67,5.94
93,30,597.09,5.38
93,31,244.38,1.96
93,32,550.48,7.59
93,33,1563.38,18.9
93,34,1514.06,19.21
93,35,1903.27,22.74
93,36,1029.46,10.61
93,37,957.26,9.43
93,38,1259.62,14.15
93,39,1017.79,10.6
93,40,1285.08,15.72
93,41,1773.91,24.65
93,42,1448.06,18.46
93,43,1571.63,16.22
93,44,2394.81,30.37
93,45,974.91,11.51
93,46,1024.2,9.74
93,47,1100.94,12.54
93,48,833.56,8.11
93,49,1017.8,9.29
93,50,1340.95,11.1
93,51,1013.38,10.17
93,52,774.3,8.73
93,53,2037.57,26.9
93,54,1711.13,23.64
93,55,1687.86,21.57
93,56,1266.27,13.37
93,57,1362.87,13.46
93,58,751.57,7.03
93,59,809.92,6.83
93,60,1368.09,15.95
93,61,1078.81,14.74
93,62,1635.07,21.34
93,63,1848.51,23.35
93,64,1178.73,15.85
93,65,1070.6,13.93
93,66,629.39,5.32
93,67,870.02,9.31
93,68,655.62,8.98
93,69,916.8,10.26
93,70,795.67,8.44
93,71,1559.93,19.85
93,72,917.7,11.78
93,73,384.7,2.77
93,74,784.93,7.57
93,75,1053.94,12.87
93,76,1233.83,12.46
93,77,1428.59,14.09
93,78,1825.64,23.15
93,79,1533.02,16.87
93,80,1595.6,20.88
93,81,1734.53,19.74
93,82,1380.24,17.18
93,83,1113.24,12.68
93,84,965.9,10.39
93,85,548.35,5.46
93,86,736.4,7.3
93,87,554.54,5.44
93,88,1769.66,23.65
93,89,1753.53,21.9
93,90,1459,15.16
93,91,1381.04,15.18
93,92,341.39,2.16
93,93,0,0
93,94,410,3.49
93,95,448.14,2.7
93,96,530.82,5.06
93,97,803.39,11.86
93,98,786.15,11.6
93,99,719.8,5.54
93,100,368.3,3.56
93,101,1055.55,14.81
93,102,2176.8,28.12
93,103,1063.75,10.83
93,104,1172.51,10.73
93,105,1215.48,15.62
93,106,1451.66,16.67
93,107,1506.8,14.58
93,108,707,6.39
93,109,359.7,3.17
93,110,748.19,6.1
93,111,537.18,4.21
93,112,680.78,8.92
93,113,1555.7,18.28
93,114,495.27,4.03
94,1,896.86,9.91
94,2,653.18,9.96
94,3,818.84,7.18
94,4,803.7,8.53
94,5,910.8,9.53
94,6,583.56,8.75
94,7,575.84,5.01
94,8,1150.09,12.63
94,9,1181.86,13.09
94,10,1150.37,10.3
94,11,1052.77,10.52
94,12,1022.55,9.33
94,13,1343.62,15.05
94,14,2008.08,22.25
94,15,1650.88,20.1
94,16,1643.35,19.5
94,17,1488.77,17.83
94,18,1343.68,15.78
94,19,2073.74,20.52
94,20,1021.8,9.38
94,21,773.45,12.14
94,22,662.29,10.34
94,23,1018.77,11.03
94,24,824.03,7.51
94,25,1315.09,13.21
94,26,703.73,7.03
94,27,647.07,5.84
94,28,663.28,6.94
94,29,353.62,2.71
94,30,766.06,8.18
94,31,413.35,4.76
94,32,321.83,5.38
94,33,1642.93,20.6
94,34,1517.51,16.95
94,35,1916.47,20.82
94,36,873.05,8.08
94,37,941.1,8.88
94,38,1186.56,10.84
94,39,856.56,12.71
94,40,1180.79,13.58
94,41,1804.86,22.51
94,42,1479.01,16.33
94,43,1356.3,15.14
94,44,2474.36,32.07
94,45,746.25,9.31
94,46,862.97,11.85
94,47,939.71,14.65
94,48,845.3,7.3
94,49,1221.92,11.96
94,50,1352.7,10.29
94,51,932.7,10.3
94,52,545.65,6.52
94,53,2117.12,28.6
94,54,1790.68,25.34
94,55,1767.41,23.27
94,56,1182.68,11.32
94,57,1147.54,12.38
94,58,955.69,9.7
94,59,846.32,7.38
94,60,1447.64,17.65
94,61,850.16,12.53
94,62,1714.61,23.04
94,63,1928.06,25.05
94,64,1074.44,13.7
94,65,966.31,11.79
94,66,458.48,3.64
94,67,641.37,7.1
94,68,426.96,6.77
94,69,573.43,5.8
94,70,506.75,3.67
94,71,1639.47,21.55
94,72,689.04,9.58
94,73,588.81,5.44
94,74,617.21,9.24
94,75,949.65,10.72
94,76,1258.88,15.13
94,77,1453.64,16.77
94,78,1905.19,24.85
94,79,1612.57,18.57
94,80,1626.41,18.34
94,81,1657.66,18.83
94,82,1383.69,14.91
94,83,1192.78,14.38
94,84,1045.45,12.09
94,85,717.32,8.26
94,86,905.37,10.11
94,87,723.52,8.24
94,88,1849.2,25.35
94,89,1784.49,19.77
94,90,1425.94,14.11
94,91,1354.75,14.73
94,92,603.63,5.65
94,93,376.97,3.55
94,94,0,0
94,95,355.28,2.47
94,96,734.93,7.73
94,97,574.73,9.65
94,98,557.5,9.39
94,99,923.92,8.21
94,100,537.27,6.36
94,101,826.9,12.6
94,102,2256.35,29.82
94,103,779.78,7.4
94,104,957.18,9.64
94,105,986.83,13.41
94,106,1429.19,16.22
94,107,1291.47,13.5
94,108,748.8,6.13
94,109,344.37,3.37
94,110,617.14,5.05
94,111,552.07,5.34
94,112,452.13,6.71
94,113,1451.41,16.14
94,114,316.06,2.85
95,1,821.19,7.64
95,2,951.2,12.88
95,3,740.38,6
95,4,728.03,6.25
95,5,835.12,7.26
95,6,881.57,11.67
95,7,497.37,3.83
95,8,1238.58,11.68
95,9,1106.19,10.82
95,10,1179.94,10.8
95,11,993.45,9.81
95,12,1022.95,9.55
95,13,1267.94,12.78
95,14,1981,23.81
95,15,1623.8,21.66
95,16,1567.68,17.22
95,17,1413.09,15.55
95,18,1268.01,13.5
95,19,1998.06,18.25
95,20,943.33,8.2
95,21,1071.46,15.06
95,22,960.3,13.26
95,23,943.1,8.76
95,24,832.04,7.42
95,25,1239.41,10.93
95,26,650.17,6.08
95,27,568.61,4.65
95,28,587.6,4.66
95,29,656.03,6.65
95,30,698.5,6.06
95,31,345.78,2.64
95,32,619.84,8.3
95,33,1567.25,18.32
95,34,1517.94,18.64
95,35,1907.15,22.17
95,36,902.62,8.58
95,37,862.64,7.7
95,38,1165.01,12.41
95,39,1154.57,15.62
95,40,1454.45,16.05
95,41,1777.78,24.07
95,42,1451.93,17.88
95,43,1444.78,14.19
95,44,2398.68,29.79
95,45,1014.27,8.38
95,46,1160.98,14.77
95,47,1237.72,17.57
95,48,1084.29,11.24
95,49,1281.53,11.66
95,50,1591.69,14.23
95,51,1206.36,12.78
95,52,843.66,9.44
95,53,2041.45,26.32
95,54,1715.01,23.06
95,55,1691.73,21
95,56,1204.22,12.39
95,57,1236.03,11.43
95,58,1015.3,9.4
95,59,1052.79,9.29
95,60,1371.96,15.37
95,61,1043.32,10
95,62,1638.94,20.77
95,63,1852.39,22.78
95,64,1348.1,16.18
95,65,1239.97,14.27
95,66,380.02,2.46
95,67,918.99,6.88
95,68,724.98,9.69
95,69,710.36,5.45
95,70,723.8,4.43
95,71,1563.8,19.27
95,72,987.06,12.49
95,73,648.42,5.14
95,74,915.22,12.16
95,75,1223.31,13.2
95,76,1497.56,14.83
95,77,1692.32,16.46
95,78,1829.52,22.58
95,79,1536.9,16.3
95,80,1599.48,20.3
95,81,1639.91,18.01
95,82,1384.12,16.6
95,83,1117.11,12.11
95,84,969.78,9.82
95,85,649.76,6.14
95,86,837.8,7.98
95,87,655.95,6.12
95,88,1773.53,23.07
95,89,1757.41,21.33
95,90,1429.66,14.59
95,91,1286.43,13.44
95,92,595.37,5.68
95,93,427.51,2.61
95,94,395.94,2.46
95,95,0,0
95,96,794.54,7.43
95,97,872.75,12.57
95,98,855.51,12.31
95,99,974.93,9.42
95,100,469.71,4.24
95,101,1124.91,15.52
95,102,2180.68,27.54
95,103,969.09,7.67
95,104,1045.66,8.69
95,105,1179.99,10.87
95,106,1357.04,14.93
95,107,1379.96,12.55
95,108,949.87,8.85
95,109,502.31,4.59
95,110,890.8,7.52
95,111,710.01,6.57
95,112,750.14,9.63
95,113,1725.07,18.62
95,114,631.14,5.79
96,1,1059.94,11.77
96,2,1201.48,15.42
96,3,1062.25,11.28
96,4,851.87,8.51
96,5,779.67,7.46
96,6,1131.85,14.21
96,7,798.48,8.47
96,8,1592.68,17.27
96,9,1344.94,14.95
96,10,1534.04,16.39
96,11,1315.14,14.92
96,12,1344.82,14.84
96,13,1432.44,13.4
96,14,2200.33,25.86
96,15,1843.13,23.71
96,16,1787.02,19.28
96,17,1632.43,17.61
96,18,1487.34,15.56
96,19,2162.56,18.87
96,20,1265.2,13.49
96,21,1321.75,17.6
96,22,1210.58,15.8
96,23,1033.28,9.71
96,24,1153.91,12.7
96,25,1256.2,13.31
96,26,298.87,2.13
96,27,922.71,10.24
96,28,710.71,6.65
96,29,906.31,9.19
96,30,541.1,5.55
96,31,538.76,5.85
96,32,870.12,10.85
96,33,1786.59,20.38
96,34,1737.27,20.7
96,35,2126.48,24.22
96,36,1256.72,14.16
96,37,1184.51,12.98
96,38,1486.88,17.7
96,39,972.25,10.84
96,40,1015.9,13.17
96,41,1997.11,26.13
96,42,1671.27,19.94
96,43,1798.88,19.77
96,44,2618.02,31.85
96,45,1294.55,14.77
96,46,978.66,9.98
96,47,845.92,11.15
96,48,475.76,4.62
96,49,618.17,5.67
96,50,983.15,7.61
96,51,655.57,6.68
96,52,982.5,11.25
96,53,2260.78,28.38
96,54,1934.34,25.12
96,55,1911.07,23.05
96,56,1508.9,16.94
96,57,1590.13,17.01
96,58,393.77,3.54
96,59,540.74,4.28
96,60,1591.3,17.43
96,61,1398.46,18
96,62,1858.28,22.82
96,63,2071.72,24.83
96,64,909.56,13.3
96,65,801.43,11.38
96,66,952.1,9.35
96,67,1189.67,12.56
96,68,975.26,12.24
96,69,1150.61,12.87
96,70,1115.31,11.7
96,71,1783.13,21.33
96,72,983.9,10.95
96,73,279.32,2.71
96,74,739.4,7.81
96,75,784.77,10.32
96,76,834.2,8.84
96,77,1028.95,10.48
96,78,2048.85,24.63
96,79,1724.77,17.07
96,80,1818.81,22.36
96,81,1961.78,23.29
96,82,1603.45,18.66
96,83,1336.44,14.16
96,84,1208.53,13.95
96,85,492.37,5.63
96,86,680.41,7.48
96,87,498.56,5.61
96,88,1992.86,25.13
96,89,1976.74,23.39
96,90,1701.62,18.72
96,91,1608.3,18.73
96,92,302.27,2.79
96,93,477.08,4.07
96,94,729.64,6.75
96,95,794.31,7.95
96,96,0,0
96,97,1123.03,15.11
96,98,1105.8,14.86
96,99,294.19,2.39
96,100,312.31,3.73
96,101,1375.2,18.07
96,102,2400.01,29.6
96,103,1383.4,14.08
96,104,1399.76,14.28
96,105,1535.12,18.87
96,106,1678.91,20.22
96,107,1734.06,18.13
96,108,437.82,3.84
96,109,561.21,5.1
96,110,634.08,5.53
96,111,440.39,3.55
96,112,974.32,11.53
96,113,1286.52,15.73
96,114,814.92,7.29
97,1,1297.3,18.56
97,2,203.82,2.73
97,3,1125.1,14.31
97,4,1179.31,15.53
97,5,1286.4,16.54
97,6,286.11,3.03
97,7,899.8,12.77
97,8,1041.91,11.55
97,9,1507.67,18.3
97,10,1047.57,11.13
97,11,1371.81,16.81
97,12,1341.59,15.62
97,13,1744.06,23.7
97,14,1951.23,21.69
97,15,1657.51,20.48
97,16,2043.79,28.14
97,17,1889.21,26.47
97,18,1744.12,24.42
97,19,2474.17,29.17
97,20,1328.05,16.51
97,21,221.95,2.65
97,22,287.96,3.85
97,23,1419.21,19.68
97,24,1137.23,14.94
97,25,1715.53,21.85
97,26,1104.17,15.67
97,27,970.32,13.1
97,28,1063.72,15.58
97,29,605.11,8.08
97,30,1166.5,16.83
97,31,813.79,13.41
97,32,410.64,6.49
97,33,2029.9,23.44
97,34,1654.49,20.47
97,35,2053.45,24.33
97,36,1087.99,14.06
97,37,1247.36,16.01
97,38,1151.15,13.1
97,39,919.92,13.35
97,40,1408.32,20.07
97,41,1811.49,22.89
97,42,1442.65,16.3
97,43,1275.12,14.37
97,44,2874.79,40.71
97,45,525.77,5.81
97,46,926.33,12.49
97,47,1003.07,15.29
97,48,1165.88,15.21
97,49,1593.75,18.96
97,50,1673.27,18.2
97,51,1253.27,18.21
97,52,650.57,8.22
97,53,2517.56,37.24
97,54,2188.97,26.75
97,55,2133.17,25.24
97,56,1463.62,17.16
97,57,1039.36,11.29
97,58,1356.13,18.35
97,59,1166.89,15.28
97,60,1825.9,21.13
97,61,561.66,7.33
97,62,2115.05,31.69
97,63,2328.5,33.7
97,64,1301.98,20.2
97,65,1193.85,18.29
97,66,887.9,12.53
97,67,533.27,5.92
97,68,400.16,5.81
97,69,761.62,9.77
97,70,737.1,9.46
97,71,2039.91,30.19
97,72,752.4,10.22
97,73,989.25,14.08
97,74,680.57,9.89
97,75,1223.87,17.77
97,76,1505.34,22.08
97,77,1700.1,23.71
97,78,2305.63,33.5
97,79,2013.01,27.22
97,80,1518.23,17.25
97,81,1549.47,17.74
97,82,1520.67,18.43
97,83,1593.22,23.03
97,84,1445.89,20.74
97,85,1117.76,16.91
97,86,1305.81,18.75
97,87,1123.95,16.89
97,88,2249.64,33.99
97,89,1727.64,19.21
97,90,1339.22,14.33
97,91,1246.56,13.64
97,92,1004.07,14.3
97,93,777.41,12.19
97,94,616.75,10.17
97,95,907.5,12.23
97,96,1135.37,16.37
97,97,0,0
97,98,306.01,2.71
97,99,1324.36,16.85
97,100,937.71,15.01
97,101,252.16,2.95
97,102,2656.79,38.46
97,103,604.19,7.45
97,104,1058.1,12.82
97,105,698.33,8.2
97,106,1321.01,15.14
97,107,1210.3,12.73
97,108,1069.37,14.03
97,109,753.36,11.84
97,110,904.67,12
97,111,961.07,13.81
97,112,451.52,6.35
97,113,1678.94,22.64
97,114,647.24,9.86
98,1,1267.14,17.57
98,2,476.34,4.88
98,3,1225.89,15.98
98,4,1173.98,16.18
98,5,1281.07,17.19
98,6,416.61,4.01
98,7,1000.59,14.45
98,8,1200.22,12.31
98,9,1552.14,20.75
98,10,1205.88,11.89
98,11,1438.94,18.08
98,12,1408.73,16.9
98,13,1713.89,22.71
98,14,2109.53,22.46
98,15,1815.81,21.24
98,16,2013.63,27.16
98,17,1859.04,25.48
98,18,1713.95,23.43
98,19,2444.01,28.18
98,20,1428.84,18.19
98,21,503.36,5.08
98,22,532.1,5.9
98,23,1389.05,18.69
98,24,1210.21,15.07
98,25,1685.36,20.86
98,26,1074,14.69
98,27,1071.11,14.77
98,28,1033.55,14.6
98,29,594.62,8.33
98,30,1136.34,15.84
98,31,783.62,12.42
98,32,380.48,5.5
98,33,2013.2,28.26
98,34,1812.8,21.23
98,35,2211.75,25.1
98,36,1246.29,14.83
98,37,1348.15,17.68
98,38,1309.46,13.86
98,39,889.75,12.36
98,40,1378.16,19.09
98,41,1969.8,23.66
98,42,1600.95,17.06
98,43,1433.43,15.13
98,44,2844.63,39.72
98,45,684.08,6.58
98,46,896.16,11.51
98,47,972.9,14.3
98,48,1135.71,14.22
98,49,1563.59,17.97
98,50,1643.11,17.21
98,51,1223.11,17.22
98,52,620.4,7.23
98,53,2487.4,36.25
98,54,2160.96,32.99
98,55,2137.68,30.93
98,56,1568.86,18.89
98,57,1197.67,12.05
98,58,1325.96,17.36
98,59,1136.73,14.29
98,60,1817.91,25.3
98,61,719.97,8.09
98,62,2084.89,30.7
98,63,2298.33,32.71
98,64,1271.81,19.21
98,65,1163.68,17.3
98,66,857.74,11.54
98,67,691.58,6.68
98,68,485.62,6.89
98,69,919.93,10.53
98,70,796.29,10.49
98,71,2009.75,29.2
98,72,722.24,9.23
98,73,959.09,13.1
98,74,650.4,8.9
98,75,1193.71,16.78
98,76,1475.18,21.09
98,77,1669.94,22.73
98,78,2275.47,32.51
98,79,1982.85,26.23
98,80,1676.54,18.02
98,81,1707.78,18.51
98,82,1678.97,19.2
98,83,1563.06,22.04
98,84,1415.72,19.75
98,85,1087.6,15.92
98,86,1275.64,17.77
98,87,1093.79,15.9
98,88,2219.48,33
98,89,1885.94,19.98
98,90,1497.53,15.09
98,91,1404.87,14.4
98,92,973.91,13.31
98,93,747.24,11.2
98,94,586.58,9.18
98,95,877.33,11.25
98,96,1105.21,15.38
98,97,281.42,2.42
98,98,0,0
98,99,1294.19,15.87
98,100,907.55,14.02
98,101,533.58,5.38
98,102,2626.63,37.48
98,103,762.49,8.22
98,104,1216.41,13.58
98,105,856.64,8.97
98,106,1479.31,15.9
98,107,1368.6,13.49
98,108,1039.21,13.05
98,109,723.2,10.85
98,110,874.5,11.01
98,111,930.9,12.82
98,112,421.35,5.36
98,113,1648.78,21.65
98,114,617.07,8.87
99,1,1137.93,12.71
99,2,1279.47,16.37
99,3,1140.24,12.22
99,4,929.86,9.45
99,5,857.66,8.4
99,6,1209.84,15.16
99,7,876.47,9.41
99,8,1670.67,18.21
99,9,1422.93,15.89
99,10,1612.03,17.33
99,11,1393.13,15.87
99,12,1422.81,15.78
99,13,1510.44,14.34
99,14,2278.32,26.81
99,15,1921.12,24.66
99,16,1865.01,20.22
99,17,1710.42,18.55
99,18,1565.33,16.5
99,19,2240.55,19.81
99,20,1343.2,14.43
99,21,1399.74,18.55
99,22,1288.58,16.75
99,23,1111.27,10.65
99,24,1231.91,13.64
99,25,1334.19,14.25
99,26,376.86,3.08
99,27,1000.7,11.18
99,28,788.7,7.59
99,29,984.3,10.14
99,30,619.1,6.49
99,31,616.75,6.8
99,32,948.11,11.79
99,33,1864.58,21.32
99,34,1815.26,21.64
99,35,2204.47,25.17
99,36,1334.71,15.1
99,37,1262.5,13.92
99,38,1564.87,18.64
99,39,1172,13.17
99,40,1215.65,15.5
99,41,2075.11,27.07
99,42,1749.26,20.88
99,43,1876.87,20.72
99,44,2696.01,32.79
99,45,1372.54,15.71
99,46,1178.41,12.31
99,47,1045.67,13.48
99,48,626.03,5.43
99,49,579.32,4.58
99,50,1133.43,8.43
99,51,805.85,7.5
99,52,1171.93,12.93
99,53,2338.77,29.32
99,54,2012.33,26.06
99,55,1989.06,24
99,56,1586.89,17.88
99,57,1668.12,17.95
99,58,376.07,2.66
99,59,707.1,5.81
99,60,1669.29,18.37
99,61,1476.45,18.94
99,62,1936.27,23.76
99,63,2149.71,25.77
99,64,1109.3,15.63
99,65,1001.17,13.71
99,66,1030.09,10.3
99,67,1267.66,13.5
99,68,1053.25,13.18
99,69,1228.61,13.82
99,70,1193.3,12.64
99,71,1861.13,22.27
99,72,1183.65,13.28
99,73,429.32,3.98
99,74,939.15,10.14
99,75,984.52,12.65
99,76,795.35,7.75
99,77,990.11,9.38
99,78,2126.84,25.57
99,79,1802.76,18.01
99,80,1896.81,23.3
99,81,2039.77,24.24
99,82,1681.44,19.6
99,83,1414.44,15.11
99,84,1286.52,14.89
99,85,555.86,4.81
99,86,758.4,8.42
99,87,576.55,6.55
99,88,2070.86,26.07
99,89,2054.73,24.33
99,90,1779.61,19.66
99,91,1686.29,19.67
99,92,380.26,3.74
99,93,555.07,5.02
99,94,807.63,7.69
99,95,872.3,8.89
99,96,373.4,2.56
99,97,1201.02,16.06
99,98,1183.79,15.8
99,99,0,0
99,100,390.3,4.68
99,101,1453.19,19.01
99,102,2478,30.54
99,103,1461.39,15.03
99,104,1477.75,15.22
99,105,1613.11,19.81
99,106,1756.91,21.16
99,107,1812.05,19.07
99,108,637.57,6.17
99,109,660.06,5.51
99,110,833.83,7.86
99,111,640.14,5.88
99,112,1078.42,13.12
99,113,1486.27,18.06
99,114,892.91,8.23
100,1,800.23,8.74
100,2,1155.65,16.34
100,3,802.55,8.25
100,4,564.65,5.44
100,5,492.45,4.39
100,6,1086.02,15.13
100,7,538.78,5.43
100,8,1332.97,14.24
100,9,1085.24,11.92
100,10,1274.34,13.35
100,11,1055.43,11.89
100,12,1085.12,11.81
100,13,1145.23,10.33
100,14,1913.11,22.8
100,15,1555.91,20.65
100,16,1499.8,16.21
100,17,1345.21,14.54
100,18,1200.12,12.49
100,19,1875.35,15.8
100,20,1005.5,10.46
100,21,1275.92,18.52
100,22,1164.75,16.72
100,23,746.06,6.64
100,24,894.21,9.67
100,25,943.89,9.58
100,26,220.76,1.83
100,27,663,7.21
100,28,451.01,3.62
100,29,860.48,10.11
100,30,253.89,2.48
100,31,325.21,3.32
100,32,824.29,11.76
100,33,1499.37,17.31
100,34,1450.06,17.63
100,35,1839.27,21.16
100,36,997.02,11.13
100,37,924.81,9.95
100,38,1227.18,14.66
100,39,1127.47,13.21
100,40,1171.12,15.55
100,41,1709.9,23.06
100,42,1384.05,16.87
100,43,1539.18,16.74
100,44,2330.8,28.78
100,45,1218.77,13.17
100,46,1133.88,12.35
100,47,1001.14,13.53
100,48,719.6,7.93
100,49,872.24,8.34
100,50,1227,10.92
100,51,899.42,10
100,52,1048.11,12.9
100,53,1973.57,25.31
100,54,1647.13,22.05
100,55,1623.85,19.99
100,56,1249.19,13.9
100,57,1330.42,13.98
100,58,637.62,6.86
100,59,695.96,6.66
100,60,1304.08,14.36
100,61,1247.82,14.79
100,62,1571.06,19.75
100,63,1784.51,21.76
100,64,1064.78,15.67
100,65,956.65,13.76
100,66,710.41,6.93
100,67,1143.83,13.48
100,68,929.43,13.15
100,69,890.91,9.84
100,70,1054.19,8.9
100,71,1495.92,18.26
100,72,1139.12,13.33
100,73,384.79,4.02
100,74,894.62,10.18
100,75,939.99,12.69
100,76,1088.27,11.51
100,77,1283.03,13.14
100,78,1761.64,21.56
100,79,1437.55,14
100,80,1531.6,19.29
100,81,1702.08,20.26
100,82,1316.24,15.59
100,83,1049.23,11.1
100,84,948.82,10.92
100,85,180.05,1.9
100,86,368.1,3.75
100,87,186.24,1.88
100,88,1705.65,22.06
100,89,1689.53,20.32
100,90,1441.92,15.69
100,91,1348.59,15.7
100,92,208.95,2.03
100,93,509.28,3.68
100,94,694.13,7.64
100,95,552.63,5.53
100,96,416.86,4.89
100,97,1077.2,16.03
100,98,1059.96,15.77
100,99,505.22,5.18
100,100,0,0
100,101,1329.36,18.98
100,102,2112.8,26.53
100,103,1173.59,12.46
100,104,1140.06,11.25
100,105,1384.48,15.66
100,106,1419.21,17.19
100,107,1474.35,15.1
100,108,593.04,6.22
100,109,615.54,5.55
100,110,789.3,7.91
100,111,595.61,5.93
100,112,954.59,13.09
100,113,1441.74,18.11
100,114,829.64,8.86
101,1,1530.77,21.36
101,2,365.83,4.64
101,3,1323.5,16.79
101,4,1377.71,18.02
101,5,1484.8,19.02
101,6,519.58,5.84
101,7,1098.2,15.26
101,8,1240.31,14.03
101,9,1706.07,20.79
101,10,1245.97,13.61
101,11,1570.21,19.29
101,12,1539.99,18.1
101,13,1977.52,26.5
101,14,2149.63,24.17
101,15,1855.9,22.96
101,16,2258.23,26.58
101,17,2122.67,29.27
101,18,1977.58,27.23
101,19,2707.64,31.97
101,20,1526.45,19
101,21,383.96,4.56
101,22,449.97,5.76
101,23,1652.68,22.48
101,24,1335.63,17.42
101,25,1921.68,23.01
101,26,1337.63,18.48
101,27,1168.72,15.59
101,28,1297.18,18.39
101,29,803.51,10.57
101,30,1399.97,19.63
101,31,1047.26,16.21
101,32,644.11,9.29
101,33,2228.3,25.92
101,34,1852.89,22.95
101,35,2251.84,26.82
101,36,1286.39,16.54
101,37,1445.76,18.49
101,38,1349.55,15.58
101,39,1153.38,16.16
101,40,1641.79,22.88
101,41,2009.89,25.38
101,42,1641.05,18.78
101,43,1473.52,16.85
101,44,3108.26,43.51
101,45,724.17,8.29
101,46,1159.79,15.3
101,47,1236.53,18.1
101,48,1399.34,18.01
101,49,1827.22,21.76
101,50,1906.74,21
101,51,1486.74,21.01
101,52,884.03,11.02
101,53,2751.03,40.04
101,54,2387.36,29.23
101,55,2331.57,27.73
101,56,1662.02,19.64
101,57,1237.76,13.77
101,58,1589.59,21.15
101,59,1400.36,18.08
101,60,2024.3,23.61
101,61,741.36,8.83
101,62,2348.52,34.49
101,63,2561.97,36.5
101,64,1535.44,23
101,65,1427.31,21.09
101,66,1098.32,14.1
101,67,731.67,8.4
101,68,598.55,8.29
101,69,960.02,12.25
101,70,935.5,11.94
101,71,2273.38,32.99
101,72,985.87,13.02
101,73,1222.72,16.89
101,74,914.03,12.69
101,75,1457.34,20.57
101,76,1738.81,24.88
101,77,1933.57,26.52
101,78,2539.1,36.3
101,79,2246.48,30.02
101,80,1716.63,19.74
101,81,1747.87,20.23
101,82,1719.07,20.91
101,83,1826.69,25.83
101,84,1679.36,23.54
101,85,1351.23,19.71
101,86,1539.28,21.56
101,87,1357.42,19.69
101,88,2483.11,36.79
101,89,1926.04,21.7
101,90,1537.62,16.81
101,91,1444.96,16.12
101,92,1237.54,17.1
101,93,1010.88,14.99
101,94,850.21,12.97
101,95,1140.96,15.04
101,96,1368.84,19.18
101,97,277.91,3.4
101,98,539.48,5.52
101,99,1557.82,19.66
101,100,1171.18,17.81
101,101,0,0
101,102,2890.26,41.27
101,103,802.59,9.94
101,104,1256.5,15.3
101,105,878.03,9.7
101,106,1519.41,17.62
101,107,1408.69,15.21
101,108,1302.84,16.84
101,109,986.83,14.64
101,110,1138.13,14.8
101,111,1194.53,16.61
101,112,684.98,9.15
101,113,1912.41,25.44
101,114,880.7,12.66
102,1,1571.57,23.04
102,2,2638.49,38.83
