O,D,Walk_time,Walk_dist
88,75,24569.63,34.12
88,76,24551.45,34.1
88,77,25872.16,35.93
88,78,2785.21,3.87
88,79,6514.77,9.05
88,80,11649.18,16.18
88,81,13595.05,18.88
88,82,8308.4,11.54
88,83,9269.4,12.87
88,84,10365.88,14.4
88,85,16467.19,22.87
88,86,14146.96,19.65
88,87,15325,21.28
88,88,0,0
88,89,7723.39,10.73
88,90,10489.41,14.57
88,91,12597.59,17.5
88,92,17025.13,23.65
88,93,18057.41,25.08
88,94,18487.23,25.68
88,95,17591.69,24.43
88,96,18592.46,25.82
88,97,20415.89,28.36
88,98,21432.29,29.77
88,99,18963.35,26.34
88,100,15987.41,22.21
88,101,22635.96,31.44
88,102,3852.23,5.35
88,103,15639.02,21.72
88,104,13804.46,19.17
88,105,17021.11,23.64
88,106,14638.45,20.33
88,107,19091.25,26.52
88,108,20158.25,28
88,109,19169.27,26.62
88,110,21399.53,29.72
88,111,19214.38,26.69
88,112,21425.4,29.76
88,113,28036.08,38.94
88,114,19945.1,27.7
89,1,9328.85,12.96
89,2,12843.71,17.84
89,3,10653.18,14.8
89,4,10590.9,14.71
89,5,11509.26,15.99
89,6,12913.17,17.94
89,7,11818.86,16.42
89,8,8472.85,11.77
89,9,6369.56,8.85
89,10,7197.71,10
89,11,7609.37,10.57
89,12,7903.65,10.98
89,13,8487.38,11.79
89,14,2119.62,2.94
89,15,4225.61,5.87
89,16,6558.78,9.11
89,17,6355.08,8.83
89,18,5920.09,8.22
89,19,11195.94,15.55
89,20,8903.02,12.37
89,21,13934.63,19.35
89,22,11984.96,16.65
89,23,9815.13,13.63
89,24,9076.12,12.61
89,25,10156.16,14.11
89,26,15217.94,21.14
89,27,10204.25,14.17
89,28,12435.3,17.27
89,29,12353.5,17.16
89,30,12489.63,17.35
89,31,13502.76,18.75
89,32,14462.24,20.09
89,33,4099.1,5.69
89,34,2774.89,3.85
89,35,3765,5.23
89,36,8071.33,11.21
89,37,8720.16,12.11
89,38,5994.34,8.33
89,39,18720.51,26
89,40,24634.69,34.22
89,41,2415.23,3.35
89,42,2642.2,3.67
89,43,10494.96,14.58
89,44,13356,18.55
89,45,11586.72,16.09
89,46,17696.82,24.58
89,47,18719.14,26
89,48,19284.82,26.78
89,49,19747.83,27.43
89,50,20656.82,28.69
89,51,20112.46,27.93
89,52,14826.07,20.59
89,53,9714.96,13.49
89,54,5656.55,7.86
89,55,4554.72,6.33
89,56,5275.97,7.33
89,57,7090.38,9.85
89,58,18520.18,25.72
89,59,18288.53,25.4
89,60,5268.41,7.32
89,61,11174.05,15.52
89,62,6041.78,8.39
89,63,7431.04,10.32
89,64,23718.79,32.94
89,65,23278.1,32.33
89,66,11572.08,16.07
89,67,12318.63,17.11
89,68,13773.13,19.13
89,69,10260.65,14.25
89,70,11347.83,15.76
89,71,5992.52,8.32
89,72,17134.37,23.8
89,73,15889.64,22.07
89,74,16321.46,22.67
89,75,22237.66,30.89
89,76,22490.07,31.24
89,77,23810.78,33.07
89,78,7558.22,10.5
89,79,7515.79,10.44
89,80,5068.97,7.04
89,81,7014.85,9.74
89,82,4330.46,6.01
89,83,7621.89,10.59
89,84,7660.07,10.64
89,85,14568.08,20.23
89,86,12228.31,16.98
89,87,13425.89,18.65
89,88,7723.39,10.73
89,89,0,0
89,90,4046.31,5.62
89,91,5928.52,8.23
89,92,14637.54,20.33
89,93,14368.48,19.96
89,94,13229.39,18.37
89,95,13164.71,18.28
89,96,16531.09,22.96
89,97,13779.09,19.14
89,98,14837.43,20.61
89,99,16925.94,23.51
89,100,13908.56,19.32
89,101,15999.16,22.22
89,102,10365.5,14.4
89,103,10130.51,14.07
89,104,8546.63,11.87
89,105,10384.31,14.42
89,106,7969.38,11.07
89,107,12422.17,17.25
89,108,17623.63,24.48
89,109,15107.04,20.98
89,110,18061.66,25.09
89,111,16304.89,22.65
89,112,16167.57,22.46
89,113,25974.7,36.08
89,114,14687.27,20.4
90,1,6239.67,8.67
90,2,9245.89,12.84
90,3,7029.66,9.76
90,4,7482.38,10.39
90,5,8754.59,12.16
90,6,9315.34,12.94
90,7,8195.34,11.38
90,8,4875.03,6.77
90,9,3220.36,4.47
90,10,3599.89,5
90,11,4335.28,6.02
90,12,4280.14,5.94
90,13,6496.11,9.02
90,14,6070.88,8.43
90,15,3526.21,4.9
90,16,6576.98,9.13
90,17,5540.1,7.69
90,18,3835.45,5.33
90,19,10399.99,14.44
90,20,5392.71,7.49
90,21,10336.81,14.36
90,22,8387.14,11.65
90,23,7053.56,9.8
90,24,5452.6,7.57
90,25,7218.54,10.03
90,26,12109.42,16.82
90,27,6580.73,9.14
90,28,9326.78,12.95
90,29,8729.98,12.13
90,30,9381.11,13.03
90,31,10394.24,14.44
90,32,10838.72,15.05
90,33,5993.09,8.32
90,34,4203.8,5.84
90,35,6544.26,9.09
90,36,4447.81,6.18
90,37,5209.85,7.24
90,38,2146.01,2.98
90,39,15097,20.97
90,40,21011.17,29.18
90,41,6139.45,8.53
90,42,1551.53,2.15
90,43,6897.13,9.58
90,44,16122.02,22.39
90,45,7988.9,11.1
90,46,14073.31,19.55
90,47,15095.62,20.97
90,48,15275.67,21.22
90,49,16639.31,23.11
90,50,17389.39,24.15
90,51,16488.94,22.9
90,52,11202.55,15.56
90,53,12480.97,17.33
90,54,8535.22,11.85
90,55,7320.74,10.17
90,56,1765.66,2.45
90,57,3492.55,4.85
90,58,15411.66,21.41
90,59,14422.49,20.03
90,60,4390.82,6.1
90,61,7576.23,10.52
90,62,8716.63,12.11
90,63,10105.49,14.04
90,64,20610.26,28.63
90,65,19654.58,27.3
90,66,7948.56,11.04
90,67,8720.8,12.11
90,68,9993.05,13.88
90,69,6637.13,9.22
90,70,7724.31,10.73
90,71,7926.88,11.01
90,72,13510.85,18.77
90,73,12315.91,17.11
90,74,12697.94,17.64
90,75,18614.14,25.85
90,76,19381.55,26.92
90,77,20702.26,28.75
90,78,9852.88,13.68
90,79,6702.77,9.31
90,80,2998.17,4.16
90,81,4301.55,5.97
90,82,2571.18,3.57
90,83,5630.62,7.82
90,84,4757.03,6.61
90,85,11459.56,15.92
90,86,9259.4,12.86
90,87,10317.36,14.33
90,88,10489.41,14.57
90,89,4046.31,5.62
90,90,0,0
90,91,2330.69,3.24
90,92,11529.01,16.01
90,93,10888.43,15.12
90,94,9605.88,13.34
90,95,9541.2,13.25
90,96,13422.56,18.64
90,97,10181.27,14.14
90,98,11239.6,15.61
90,99,13817.42,19.19
90,100,10800.03,15
90,101,12401.33,17.22
90,102,13131.52,18.24
90,103,6532.69,9.07
90,104,4923.11,6.84
90,105,6786.49,9.43
90,106,4371.55,6.07
90,107,8824.35,12.26
90,108,14000.11,19.44
90,109,11483.52,15.95
90,110,14438.14,20.05
90,111,12681.37,17.61
90,112,12544.05,17.42
90,113,22391.97,31.1
90,114,11063.75,15.37
91,1,6404.23,8.89
91,2,8151.06,11.32
91,3,6355.8,8.83
91,4,7324.89,10.17
91,5,8409.17,11.68
91,6,8220.51,11.42
91,7,7521.48,10.45
91,8,3117.79,4.33
91,9,4786.76,6.65
91,10,2671.42,3.71
91,11,4559.21,6.33
91,12,3800.74,5.28
91,13,8297.2,11.52
91,14,7953.1,11.05
91,15,4397.99,6.11
91,16,8685.16,12.06
91,17,7648.27,10.62
91,18,5798.25,8.05
91,19,12508.17,17.37
91,20,5229.38,7.26
91,21,9241.98,12.84
91,22,7292.31,10.13
91,23,7295.03,10.13
91,24,4778.73,6.64
91,25,8105.8,11.26
91,26,11745.42,16.31
91,27,5906.87,8.2
91,28,8782.88,12.2
91,29,8133.1,11.3
91,30,9017.11,12.52
91,31,9850.34,13.68
91,32,9887.02,13.73
91,33,8101.27,11.25
91,34,6311.98,8.77
91,35,8652.44,12.02
91,36,3697.86,5.14
91,37,5046.52,7.01
91,38,1835.83,2.55
91,39,14500.11,20.14
91,40,20316.14,28.22
91,41,6935.08,9.63
91,42,3433.74,4.77
91,43,5139.89,7.14
91,44,18230.2,25.32
91,45,6894.07,9.58
91,46,13476.42,18.72
91,47,14498.73,20.14
91,48,14601.8,20.28
91,49,16052.82,22.3
91,50,16759.09,23.28
91,51,15793.91,21.94
91,52,10605.66,14.73
91,53,14589.15,20.26
91,54,10643.4,14.78
91,55,9428.92,13.1
91,56,3360.46,4.67
91,57,1842.91,2.56
91,58,14721.7,20.45
91,59,13748.62,19.1
91,60,6499,9.03
91,61,6481.4,9
91,62,10824.81,15.03
91,63,12213.66,16.96
91,64,19927.52,27.68
91,65,18959.55,26.33
91,66,7274.69,10.1
91,67,7625.98,10.59
91,68,8898.22,12.36
91,69,6040.25,8.39
91,70,7127.42,9.9
91,71,10035.06,13.94
91,72,12913.96,17.94
91,73,11642.05,16.17
91,74,12101.05,16.81
91,75,17919.11,24.89
91,76,18698.81,25.97
91,77,20019.52,27.81
91,78,11961.06,16.61
91,79,8810.95,12.24
91,80,3120.17,4.33
91,81,3648.73,5.07
91,82,4679.36,6.5
91,83,7540.01,10.47
91,84,6172.92,8.57
91,85,11095.56,15.41
91,86,8818.72,12.25
91,87,9953.37,13.82
91,88,12597.59,17.5
91,89,5928.52,8.23
91,90,2330.69,3.24
91,91,0,0
91,92,11165.01,15.51
91,93,10214.56,14.19
91,94,8932.01,12.41
91,95,8867.33,12.32
91,96,12732.6,17.68
91,97,9086.44,12.62
91,98,10144.77,14.09
91,99,13453.42,18.69
91,100,10436.03,14.49
91,101,11306.5,15.7
91,102,15239.7,21.17
91,103,5437.86,7.55
91,104,4134.08,5.74
91,105,5691.66,7.91
91,106,2497.77,3.47
91,107,7067.1,9.82
91,108,13326.24,18.51
91,109,10809.65,15.01
91,110,13743.12,19.09
91,111,12007.5,16.68
91,112,11355.8,15.77
91,113,21696.94,30.14
91,114,10466.86,14.54
92,1,5794.87,8.05
92,2,9993.48,13.88
92,3,5090.8,7.07
92,4,4349.12,6.04
92,5,4006.97,5.57
92,6,9127.2,12.68
92,7,3831.23,5.32
92,8,10592.69,14.71
92,9,8370.29,11.63
92,10,9199.8,12.78
92,11,8079.9,11.22
92,12,8536.32,11.86
92,13,8034.11,11.16
92,14,16055.1,22.3
92,15,14811.75,20.57
92,16,12097.18,16.8
92,17,10802.42,15
92,18,9274.46,12.88
92,19,13565.6,18.84
92,20,6776.92,9.41
92,21,11536.66,16.02
92,22,9405.08,13.06
92,23,5364.56,7.45
92,24,6614.13,9.19
92,25,6277.63,8.72
92,26,1045.21,1.45
92,27,5531.67,7.68
92,28,2884.29,4.01
92,29,5460.46,7.58
92,30,2588.26,3.59
92,31,1670.5,2.32
92,32,7061.01,9.81
92,33,12905.31,17.92
92,34,12280.78,17.06
92,35,14923.15,20.73
92,36,7982.77,11.09
92,37,6573.75,9.13
92,38,9854.16,13.69
92,39,6605.6,9.17
92,40,10442.34,14.5
92,41,16646.24,23.12
92,42,12568.52,17.46
92,43,13165.67,18.29
92,44,22182.88,30.81
92,45,8149.83,11.32
92,46,6258.41,8.69
92,47,6481.1,9
92,48,4821.88,6.7
92,49,5284.9,7.34
92,50,6193.89,8.6
92,51,5920.12,8.22
92,52,6581.02,9.14
92,53,19430.49,26.99
92,54,16683.67,23.17
92,55,14946.36,20.76
92,56,9790.94,13.6
92,57,10523.35,14.62
92,58,4057.24,5.64
92,59,3825.59,5.31
92,60,10681.16,14.84
92,61,9351.6,12.99
92,62,14670.85,20.38
92,63,15347.04,21.32
92,64,9255.85,12.86
92,65,9085.75,12.62
92,66,4673.33,6.49
92,67,7466.31,10.37
92,68,7415.85,10.3
92,69,6707.24,9.32
92,70,5705.48,7.92
92,71,13282.43,18.45
92,72,7014.78,9.74
92,73,1470.77,2.04
92,74,5053.49,7.02
92,75,8045.31,11.17
92,76,8027.14,11.15
92,77,9347.84,12.98
92,78,14280.58,19.83
92,79,10705.97,14.87
92,80,13779.22,19.14
92,81,14307.79,19.87
92,82,11243.77,15.62
92,83,8232.99,11.43
92,84,7480.54,10.39
92,85,2418.4,3.36
92,86,3748.85,5.21
92,87,2608.32,3.62
92,88,17025.13,23.65
92,89,14637.54,20.33
92,90,11529.01,16.01
92,91,11165.01,15.51
92,92,0,0
92,93,1519.12,2.11
92,94,3752.03,5.21
92,95,3059.33,4.25
92,96,2068.15,2.87
92,97,10502.77,14.59
92,98,10115.2,14.05
92,99,2668.4,3.71
92,100,1329.73,1.85
92,101,12890.78,17.9
92,102,19192.38,26.66
92,103,7932.7,11.02
92,104,7979.56,11.08
92,105,9727.99,13.51
92,106,12565.69,17.45
92,107,13453.9,18.69
92,108,3633.93,5.05
92,109,2599.04,3.61
92,110,4807.38,6.68
92,111,2619.15,3.64
92,112,7922.51,11
92,113,11511.76,15.99
92,114,4526.06,6.29
93,1,6032.38,8.38
93,2,8585.91,11.93
93,3,4574.01,6.35
93,4,4876.45,6.77
93,5,5111,7.1
93,6,7719.63,10.72
93,7,3242.2,4.5
93,8,9319.39,12.94
93,9,8101.23,11.25
93,10,7926.5,11.01
93,11,7810.85,10.85
93,12,7585.87,10.54
93,13,9066.39,12.59
93,14,16168.04,22.46
93,15,14162.64,19.67
93,16,12804.33,17.78
93,17,11509.58,15.99
93,18,9387.4,13.04
93,19,14601.28,20.28
93,20,6541.74,9.09
93,21,10129.09,14.07
93,22,7992.28,11.1
93,23,6396.84,8.88
93,24,6002.05,8.34
93,25,7309.91,10.15
93,26,2453.59,3.41
93,27,4737.35,6.58
93,28,3100.06,4.31
93,29,4052.89,5.63
93,30,3717.02,5.16
93,31,1483.83,2.06
93,32,5653.44,7.85
93,33,13444.41,18.67
93,34,12393.72,17.21
93,35,15036.09,20.88
93,36,6843.61,9.51
93,37,6278.75,8.72
93,38,8903.71,12.37
93,39,6597.08,9.16
93,40,10611.49,14.74
93,41,16377.18,22.75
93,42,12299.47,17.08
93,43,11892.37,16.52
93,44,23215.16,32.24
93,45,6737.02,9.36
93,46,5839.09,8.11
93,47,6121.2,8.5
93,48,5072.12,7.04
93,49,6247.35,8.68
93,50,6953.62,9.66
93,51,6089.27,8.46
93,52,5173.45,7.19
93,53,20462.77,28.42
93,54,17027.05,23.65
93,55,15833.62,21.99
93,56,9521.88,13.23
93,57,9250.05,12.85
93,58,4923.12,6.84
93,59,4218.94,5.86
93,60,11088.04,15.4
93,61,7938.8,11.03
93,62,15378,21.36
93,63,16379.32,22.75
93,64,10122.05,14.06
93,65,9254.9,12.85
93,66,3450.58,4.79
93,67,6053.5,8.41
93,68,6008.28,8.34
93,69,5294.44,7.35
93,70,4292.67,5.96
93,71,14314.71,19.88
93,72,6595.46,9.16
93,73,1851.55,2.57
93,74,4634.17,6.44
93,75,8214.47,11.41
93,76,8893.34,12.35
93,77,10214.05,14.19
93,78,15312.86,21.27
93,79,11738.25,16.3
93,80,12828.77,17.82
93,81,13357.33,18.55
93,82,10974.71,15.24
93,83,9129.69,12.68
93,84,7705.2,10.7
93,85,3818.23,5.3
93,86,4876.14,6.77
93,87,3785.35,5.26
93,88,18057.41,25.08
93,89,14368.48,19.96
93,90,10888.43,15.12
93,91,10214.56,14.19
93,92,1519.12,2.11
93,93,0,0
93,94,2344.47,3.26
93,95,1927.55,2.68
93,96,2934.03,4.08
93,97,9095.21,12.63
93,98,8707.64,12.09
93,99,3558.67,4.94
93,100,2690.15,3.74
93,101,11483.21,15.95
93,102,20224.66,28.09
93,103,6519.9,9.06
93,104,6706.26,9.31
93,105,8315.19,11.55
93,106,11615.24,16.13
93,107,12041.1,16.72
93,108,3942.71,5.48
93,109,1383.25,1.92
93,110,4516.29,6.27
93,111,2566.24,3.56
93,112,6514.95,9.05
93,113,11992.3,16.66
93,114,3333.03,4.63
94,1,7099.4,9.86
94,2,6367.16,8.84
94,3,5069.86,7.04
94,4,5943.48,8.25
94,5,6812.39,9.46
94,6,5500.88,7.64
94,7,3886.92,5.4
94,8,8036.84,11.16
94,9,8991.66,12.49
94,10,6643.95,9.23
94,11,7760.19,10.78
94,12,6303.32,8.75
94,13,10124.29,14.06
94,14,15253.97,21.19
94,15,12880.09,17.89
94,16,13558.25,18.83
94,17,12263.5,17.03
94,18,10141.32,14.09
94,19,15699.88,21.81
94,20,6389.05,8.87
94,21,7910.34,10.99
94,22,5918.33,8.22
94,23,7454.74,10.35
94,24,5391.11,7.49
94,25,8367.81,11.62
94,26,4686.5,6.51
94,27,4058.43,5.64
94,28,4477.48,6.22
94,29,1834.14,2.55
94,30,5454.48,7.58
94,31,3111.61,4.32
94,32,3751.88,5.21
94,33,13482.21,18.73
94,34,12201.61,16.95
94,35,14542.07,20.2
94,36,5561.05,7.72
94,37,6031.19,8.38
94,38,7621.15,10.59
94,39,6605.56,9.17
94,40,11239.07,15.61
94,41,15238.1,21.16
94,42,11008.59,15.29
94,43,10771.89,14.96
94,44,24119.84,33.5
94,45,4663.08,6.48
94,46,5682.97,7.89
94,47,6455.54,8.97
94,48,6170.01,8.57
94,49,7564.05,10.51
94,50,7617.3,10.58
94,51,6716.85,9.33
94,52,3271.89,4.54
94,53,20478.79,28.44
94,54,16533.03,22.96
94,55,15318.55,21.28
94,56,8854.79,12.3
94,57,7967.5,11.07
94,58,6425.27,8.92
94,59,5525.15,7.67
94,60,11523.4,16
94,61,5864.86,8.15
94,62,16205.75,22.51
94,63,17437.22,24.22
94,64,11006.83,15.29
94,65,9882.48,13.73
94,66,2379.89,3.31
94,67,3979.56,5.53
94,68,3849,5.35
94,69,3753.62,5.21
94,70,2641.51,3.67
94,71,15372.61,21.35
94,72,5580.18,7.75
94,73,3352.4,4.66
94,74,4307.6,5.98
94,75,8842.04,12.28
94,76,10210.04,14.18
94,77,11530.75,16.02
94,78,16370.77,22.74
94,79,12796.15,17.77
94,80,11546.22,16.04
94,81,12074.78,16.77
94,82,10417.63,14.47
94,83,10196.72,14.16
94,84,8772.22,12.18
94,85,5843.82,8.12
94,86,6577.52,9.14
94,87,5522.81,7.67
94,88,18487.23,25.68
94,89,13229.39,18.37
94,90,9605.88,13.34
94,91,8932.01,12.41
94,92,3752.03,5.21
94,93,2344.47,3.26
94,94,0,0
94,95,1844.95,2.56
94,96,4602.36,6.39
94,97,6876.46,9.55
94,98,6806.07,9.45
94,99,5473.06,7.6
94,100,4715.74,6.55
94,101,9120.47,12.67
94,102,21129.33,29.35
94,103,4491.99,6.24
94,104,5423.71,7.53
94,105,6287.27,8.73
94,106,10332.68,14.35
94,107,10013.19,13.91
94,108,4454.83,6.19
94,109,1938.24,2.69
94,110,4696.24,6.52
94,111,3239.36,4.5
94,112,4613.38,6.41
94,113,12619.88,17.53
94,114,2439.92,3.39
95,1,5575.78,7.74
95,2,7473.81,10.38
95,3,3756.33,5.22
95,4,4419.86,6.14
95,5,5217.91,7.25
95,6,6607.53,9.18
95,7,2231.27,3.1
95,8,7972.15,11.07
95,9,7644.64,10.62
95,10,6579.27,9.14
95,11,6675.33,9.27
95,12,6238.64,8.66
95,13,8600.67,11.95
95,14,15189.29,21.1
95,15,12815.41,17.8
95,16,12347.74,17.15
95,17,11052.99,15.35
95,18,8930.81,12.4
95,19,14176.26,19.69
95,20,5304.19,7.37
95,21,9017,12.52
95,22,6874.65,9.55
95,23,5931.13,8.24
95,24,4269.82,5.93
95,25,6844.19,9.51
95,26,3920.01,5.44
95,27,2973.57,4.13
95,28,3089.23,4.29
95,29,3256.54,4.52
95,30,4066.22,5.65
95,31,1933.7,2.69
95,32,5480.21,7.61
95,33,12987.81,18.04
95,34,11937.13,16.58
95,35,14477.39,20.11
95,36,5496.37,7.63
95,37,4946.34,6.87
95,38,7556.47,10.5
95,39,7904.94,10.98
95,40,12202.45,16.95
95,41,15173.42,21.07
95,42,10943.91,15.2
95,43,10545.14,14.65
95,44,22749.45,31.6
95,45,5619.39,7.8
95,46,7146.94,9.93
95,47,7429.05,10.32
95,48,6497.97,9.03
95,49,7940.78,11.03
95,50,8647.05,12.01
95,51,7680.22,10.67
95,52,5000.22,6.94
95,53,19997.05,27.77
95,54,16468.35,22.87
95,55,15377.03,21.36
95,56,8274.27,11.49
95,57,7902.82,10.98
95,58,6616.56,9.19
95,59,5644.79,7.84
95,60,10631.45,14.77
95,61,6968.33,9.68
95,62,14921.41,20.72
95,63,15913.61,22.1
95,64,11815.49,16.41
95,65,10845.86,15.06
95,66,1502.12,2.09
95,67,4935.87,6.86
95,68,5271.64,7.32
95,69,3926.36,5.45
95,70,3192.2,4.43
95,71,13849,19.23
95,72,7308.52,10.15
95,73,3538.22,4.91
95,74,5942.02,8.25
95,75,9805.42,13.62
95,76,10586.78,14.7
95,77,11907.48,16.54
95,78,14847.15,20.62
95,79,11272.53,15.66
95,80,11481.54,15.95
95,81,12010.1,16.68
95,82,10352.95,14.38
95,83,8673.1,12.05
95,84,7248.6,10.07
95,85,4603.16,6.39
95,86,5189.26,7.21
95,87,4134.55,5.74
95,88,17591.69,24.43
95,89,13164.71,18.28
95,90,9541.2,13.25
95,91,8867.33,12.32
95,92,3059.33,4.25
95,93,1927.55,2.68
95,94,1844.95,2.56
95,95,0,0
95,96,4627.47,6.43
95,97,7983.11,11.09
95,98,8243.78,11.45
95,99,5252.11,7.29
95,100,3611.42,5.02
95,101,10227.13,14.2
95,102,19758.94,27.44
95,103,5152.56,7.16
95,104,5359.03,7.44
95,105,6947.84,9.65
95,106,10268,14.26
95,107,10673.76,14.82
95,108,5277.82,7.33
95,109,2691.1,3.74
95,110,5824.15,8.09
95,111,3903.67,5.42
95,112,6341.72,8.81
95,113,13583.25,18.87
95,114,4177.62,5.8
96,1,7688.42,10.68
96,2,11089.86,15.4
96,3,7092.76,9.85
96,4,6242.67,8.67
96,5,5563.83,7.73
96,6,10223.58,14.2
96,7,5833.19,8.1
96,8,11837.43,16.44
96,9,10263.84,14.26
96,10,10444.54,14.51
96,11,9973.46,13.85
96,12,10103.91,14.03
96,13,9601.45,13.34
96,14,17948.65,24.93
96,15,16705.3,23.2
96,16,14079.06,19.55
96,17,12695.98,17.63
96,18,11168.01,15.51
96,19,15097,20.97
96,20,8670.47,12.04
96,21,12633.04,17.55
96,22,10510.32,14.6
96,23,6997.93,9.72
96,24,8616.1,11.97
96,25,7830.52,10.88
96,26,1961.04,2.72
96,27,7533.63,10.46
96,28,4821.42,6.7
96,29,6556.84,9.11
96,30,4145.12,5.76
96,31,3676.26,5.11
96,32,7967.56,11.07
96,33,14798.86,20.55
96,34,14174.33,19.69
96,35,16816.7,23.36
96,36,9361.65,13
96,37,8467.31,11.76
96,38,11421.75,15.86
96,39,6141.35,8.53
96,40,8520.33,11.83
96,41,18539.79,25.75
96,42,14462.08,20.09
96,43,14410.41,20.01
96,44,23750.22,32.99
96,45,9255.06,12.85
96,46,5648.83,7.85
96,47,6016.85,8.36
96,48,2899.87,4.03
96,49,3252.94,4.52
96,50,4271.87,5.93
96,51,3998.1,5.55
96,52,6586.14,9.15
96,53,20997.82,29.16
96,54,18577.22,25.8
96,55,16839.91,23.39
96,56,11684.49,16.23
96,57,11768.09,16.34
96,58,2115.57,2.94
96,59,2775.77,3.86
96,60,12574.71,17.47
96,61,10456.84,14.52
96,62,16636.78,23.11
96,63,16914.38,23.49
96,64,7223.89,10.03
96,65,7163.74,9.95
96,66,5929.74,8.24
96,67,8571.54,11.91
96,68,8322.4,11.56
96,69,7812.48,10.85
96,70,6810.71,9.46
96,71,14849.77,20.62
96,72,7139.33,9.92
96,73,1439.41,2
96,74,5178.03,7.19
96,75,6123.3,8.5
96,76,5995.18,8.33
96,77,7315.89,10.16
96,78,15846.94,22.01
96,79,12272.32,17.05
96,80,15346.81,21.32
96,81,15875.37,22.05
96,82,13137.32,18.25
96,83,10126.54,14.06
96,84,9374.09,13.02
96,85,3514.09,4.88
96,86,5305.71,7.37
96,87,4165.17,5.79
96,88,18592.46,25.82
96,89,16531.09,22.96
96,90,13422.56,18.64
96,91,12732.6,17.68
96,92,2068.15,2.87
96,93,2934.03,4.08
96,94,4602.36,6.39
96,95,4627.47,6.43
96,96,0,0
96,97,11367.08,15.79
96,98,11090.75,15.4
96,99,1302.81,1.81
96,100,2871.05,3.99
96,101,13797.33,19.16
96,102,20759.71,28.83
96,103,9037.94,12.55
96,104,9224.3,12.81
96,105,10833.23,15.05
96,106,14133.28,19.63
96,107,14559.14,20.22
96,108,2584.11,3.59
96,109,2906.35,4.04
96,110,3599.74,5
96,111,2391.01,3.32
96,112,8007.56,11.12
96,113,9479.81,13.17
96,114,4816.58,6.69
97,1,11579.44,16.08
97,2,1859.73,2.58
97,3,9812.63,13.63
97,4,11079.07,15.39
97,5,11897.38,16.52
97,6,1637.81,2.27
97,7,9325.32,12.95
97,8,7021.23,9.75
97,9,12101.23,16.81
97,10,7221.48,10.03
97,11,11832.17,16.43
97,12,9709.3,13.49
97,13,14685.68,20.4
97,14,15803.67,21.95
97,15,13037.24,18.11
97,16,16352.09,22.71
97,17,15315.21,21.27
97,18,13304.82,18.48
97,19,20175.1,28.02
97,20,11157.79,15.5
97,21,1917.62,2.66
97,22,2598.45,3.61
97,23,12549.3,17.43
97,24,9434.43,13.1
97,25,13462.37,18.7
97,26,11437.24,15.89
97,27,7989.28,11.1
97,28,10666.92,14.82
97,29,5157.05,7.16
97,30,11905.52,16.54
97,31,9765.45,13.56
97,32,3635.87,5.05
97,33,15768.2,21.9
97,34,14130.28,19.63
97,35,16470.74,22.88
97,36,8487.74,11.79
97,37,10568.67,14.68
97,38,9116.99,12.66
97,39,9225.6,12.81
97,40,14585.3,20.26
97,41,15574.33,21.63
97,42,11284.31,15.67
97,43,9254.61,12.85
97,44,26048.5,36.18
97,45,3499.95,4.86
97,46,8163.46,11.34
97,47,9833.34,13.66
97,48,11072.54,15.38
97,49,13609.36,18.9
97,50,12621.43,17.53
97,51,11341.72,15.75
97,52,5536.09,7.69
97,53,22407.45,31.12
97,54,18461.7,25.64
97,55,17247.22,23.95
97,56,10867.02,15.09
97,57,7799.35,10.83
97,58,12857.04,17.86
97,59,10970.66,15.24
97,60,14165.93,19.68
97,61,3648.08,5.07
97,62,18491.74,25.68
97,63,20012.07,27.79
97,64,15631.71,21.71
97,65,13356.05,18.55
97,66,7339.36,10.19
97,67,3630.24,5.04
97,68,3160.52,4.39
97,69,6434.01,8.94
97,70,5549.58,7.71
97,71,17701.99,24.59
97,72,6451.57,8.96
97,73,10117.12,14.05
97,74,6920.92,9.61
97,75,13466.92,18.7
97,76,15685.32,21.79
97,77,17006.03,23.62
97,78,19628,27.26
97,79,16477.89,22.89
97,80,11759.41,16.33
97,81,12287.98,17.07
97,82,12346.29,17.15
97,83,15000.69,20.83
97,84,12810.96,17.79
97,85,12442.46,17.28
97,86,12306.92,17.09
97,87,11973.85,16.63
97,88,20415.89,28.36
97,89,13779.09,19.14
97,90,10181.27,14.14
97,91,9086.44,12.62
97,92,10502.77,14.59
97,93,9095.21,12.63
97,94,6876.46,9.55
97,95,7983.11,11.09
97,96,11367.08,15.79
97,97,0,0
97,98,1853.53,2.57
97,99,12223.8,16.98
97,100,11497.04,15.97
97,101,2246.89,3.12
97,102,23058,32.03
97,103,4931.73,6.85
97,104,6809.68,9.46
97,105,5051.97,7.02
97,106,9820.45,13.64
97,107,8495.9,11.8
97,108,10036.38,13.94
97,109,8541.85,11.86
97,110,9354.26,12.99
97,111,9437.32,13.11
97,112,4045.65,5.62
97,113,17244.75,23.95
97,114,6721.49,9.34
98,1,12323.88,17.12
98,2,3386.06,4.7
98,3,10557.08,14.66
98,4,11807.25,16.4
98,5,12625.56,17.54
98,6,2400.51,3.33
98,7,9585.99,13.31
98,8,8502.22,11.81
98,9,13117.63,18.22
98,10,8279.82,11.5
98,11,12476.02,17.33
98,12,10622.35,14.75
98,13,15430.13,21.43
98,14,16862.01,23.42
98,15,14095.58,19.58
98,16,17368.49,24.12
98,17,16331.61,22.68
